,Country,Target Year,Target Score,Population lag 3 years,Population lag 2 years,Population lag 1 year,Population Current,Life Ex lag 3 years,Life Ex lag 2 years,Life Ex lag 1 year,Life Ex Current,GDP lag 3 years,GDP lag 2 years,GDP lag 1 year,GDP Current,GDP_cap lag 3 years,GDP_cap lag 2 years,GDP_cap lag 1 year,GDP_cap Current,CO2 lag 3 years,CO2 lag 2 years,CO2 lag 1 year,CO2 Current,Happy lag 3 years,Happy lag 2 years,Happy lag 1 year
659,Uganda,2008,4.19288206100464,27684590.0,28571475.0,29486335.0,30431734.0,46.6,47.7,48.8,51.0,9239221859.0,9977647645.0,11902564401.0,14440404021.0,333.7315763,349.2171001,403.6637446,474.5179496,45056521.0,47439907.0,50149897.0,52929511.0,4.45583868026733,4.56861925125122,4.61198568344116
660,Uganda,2009,4.82600116729736,28571475.0,29486335.0,30431734.0,31411096.0,47.7,48.8,51.0,51.3,9977647645.0,11902564401.0,14440404021.0,25127805566.0,349.2171001,403.6637446,474.5179496,799.9658963,47439907.0,50149897.0,52929511.0,55929309.0,4.56861925125122,4.61198568344116,4.19288206100464
661,Uganda,2010,4.30923795700073,29486335.0,30431734.0,31411096.0,32428164.0,48.8,51.0,51.3,53.2,11902564401.0,14440404021.0,25127805566.0,26673441667.0,403.6637446,474.5179496,799.9658963,822.5393725,50149897.0,52929511.0,55929309.0,59498928.0,4.61198568344116,4.19288206100464,4.82600116729736
662,Uganda,2011,3.7095787525177,30431734.0,31411096.0,32428164.0,33476771.0,51.0,51.3,53.2,54.9,14440404021.0,25127805566.0,26673441667.0,27871725206.0,474.5179496,799.9658963,822.5393725,832.5690782,52929511.0,55929309.0,59498928.0,63322997.0,4.19288206100464,4.82600116729736,4.30923795700073
663,Uganda,2012,3.7699191570282,31411096.0,32428164.0,33476771.0,34558700.0,51.3,53.2,54.9,55.5,25127805566.0,26673441667.0,27871725206.0,27305915761.0,799.9658963,822.5393725,832.5690782,790.1314506,55929309.0,59498928.0,63322997.0,66949984.0,4.82600116729736,4.30923795700073,3.7095787525177
664,Uganda,2013,4.23768663406372,32428164.0,33476771.0,34558700.0,35694519.0,53.2,54.9,55.5,56.3,26673441667.0,27871725206.0,27305915761.0,28915786997.0,822.5393725,832.5690782,790.1314506,810.090395,59498928.0,63322997.0,66949984.0,70704514.0,4.30923795700073,3.7095787525177,3.7699191570282
665,Uganda,2014,4.23326110839844,33476771.0,34558700.0,35694519.0,36911530.0,54.9,55.5,56.3,57.5,27871725206.0,27305915761.0,28915786997.0,32612397758.0,832.5690782,790.1314506,810.090395,883.5287445,63322997.0,66949984.0,70704514.0,74794180.0,3.7095787525177,3.7699191570282,4.23768663406372
666,Uganda,2015,4.00051689147949,34558700.0,35694519.0,36911530.0,38225447.0,55.5,56.3,57.5,58.4,27305915761.0,28915786997.0,32612397758.0,32387183845.0,790.1314506,810.090395,883.5287445,847.2676289,66949984.0,70704514.0,74794180.0,79319750.0,3.7699191570282,4.23768663406372,4.23326110839844
667,Uganda,2016,4.32171487808228,35694519.0,36911530.0,38225447.0,39649173.0,56.3,57.5,58.4,59.3,28915786997.0,32612397758.0,32387183845.0,29203988815.0,810.090395,883.5287445,847.2676289,736.5598474,70704514.0,74794180.0,79319750.0,84110087.0,4.23768663406372,4.23326110839844,4.00051689147949
668,Uganda,2017,4.94805145263672,36911530.0,38225447.0,39649173.0,41166588.0,57.5,58.4,59.3,60.0,32612397758.0,32387183845.0,29203988815.0,30744473912.0,883.5287445,847.2676289,736.5598474,746.8307529,74794180.0,79319750.0,84110087.0,89483596.0,4.23326110839844,4.00051689147949,4.32171487808228
669,Uganda,2018,4.64090967178345,38225447.0,39649173.0,41166588.0,42729032.0,58.4,59.3,60.0,67.0,32387183845.0,29203988815.0,30744473912.0,32927025573.0,847.2676289,736.5598474,746.8307529,770.6007843,79319750.0,84110087.0,89483596.0,94981979.0,4.00051689147949,4.32171487808228,4.94805145263672
670,Uganda,2019,4.63649988174438,39649173.0,41166588.0,42729032.0,44269587.0,59.3,60.0,67.0,61.5,29203988815.0,30744473912.0,32927025573.0,35353060634.0,736.5598474,746.8307529,770.6007843,798.5857341,84110087.0,89483596.0,94981979.0,100702776.0,4.32171487808228,4.94805145263672,4.64090967178345
671,Uganda,2020,4.60260009765625,41166588.0,42729032.0,44269587.0,45741000.0,60.0,67.0,61.5,62.3,30744473912.0,32927025573.0,35353060634.0,37600368181.0,746.8307529,770.6007843,798.5857341,822.0276815,89483596.0,94981979.0,100702776.0,105594979.0,4.94805145263672,4.64090967178345,4.63649988174438
672,Ukraine,2005,5.25218152999878,,,,46890775.0,,,,67.5,,,,89239370109.0,,,,1894.470825,,,,26477095771.0,,,
673,Ukraine,2006,5.1723804473877,,,46890775.0,46607397.0,,,67.5,67.7,,,89239370109.0,111885000000.0,,,1894.470825,2391.323975,,,26477095771.0,26809766108.0,,,5.25218152999878
674,Ukraine,2007,5.16563940048218,,46890775.0,46607397.0,46366347.0,,67.5,67.7,67.6,,89239370109.0,111885000000.0,148734000000.0,,1894.470825,2391.323975,3197.934326,,26477095771.0,26809766108.0,27146130122.0,,5.25218152999878,5.1723804473877
675,Ukraine,2008,5.05756139755249,46890775.0,46607397.0,46366347.0,46158709.0,67.5,67.7,67.6,67.6,89239370109.0,111885000000.0,148734000000.0,188111000000.0,1894.470825,2391.323975,3197.934326,4066.547852,26477095771.0,26809766108.0,27146130122.0,27471662835.0,5.25218152999878,5.1723804473877,5.16563940048218
676,Ukraine,2009,5.08313274383545,46607397.0,46366347.0,46158709.0,45970942.0,67.7,67.6,67.6,67.4,111885000000.0,148734000000.0,188111000000.0,121553000000.0,2391.323975,3197.934326,4066.547852,2639.391602,26809766108.0,27146130122.0,27471662835.0,27748956336.0,5.1723804473877,5.16563940048218,5.05756139755249
677,Ukraine,2010,5.03034210205078,46366347.0,46158709.0,45970942.0,45792086.0,67.6,67.6,67.4,67.0,148734000000.0,188111000000.0,121553000000.0,141210000000.0,3197.934326,4066.547852,2639.391602,3078.429932,27146130122.0,27471662835.0,27748956336.0,28043034658.0,5.16563940048218,5.05756139755249,5.08313274383545
678,Ukraine,2011,4.71080255508423,46158709.0,45970942.0,45792086.0,45619850.0,67.6,67.4,67.0,67.7,188111000000.0,121553000000.0,141210000000.0,169333000000.0,4066.547852,2639.391602,3078.429932,3704.824951,27471662835.0,27748956336.0,28043034658.0,28350987499.0,5.05756139755249,5.08313274383545,5.03034210205078
679,Ukraine,2012,4.29732990264893,45970942.0,45792086.0,45619850.0,45453805.0,67.4,67.0,67.7,67.5,121553000000.0,141210000000.0,169333000000.0,182592000000.0,2639.391602,3078.429932,3704.824951,4004.804443,27748956336.0,28043034658.0,28350987499.0,28654963929.0,5.08313274383545,5.03034210205078,4.71080255508423
680,Ukraine,2013,3.96454286575317,45792086.0,45619850.0,45453805.0,45286988.0,67.0,67.7,67.5,67.7,141210000000.0,169333000000.0,182592000000.0,190499000000.0,3078.429932,3704.824951,4004.804443,4187.739746,28043034658.0,28350987499.0,28654963929.0,28952213568.0,5.03034210205078,4.71080255508423,4.29732990264893
681,Ukraine,2014,4.02869033813477,45619850.0,45453805.0,45286988.0,45111530.0,67.7,67.5,67.7,69.2,169333000000.0,182592000000.0,190499000000.0,133503000000.0,3704.824951,4004.804443,4187.739746,3104.643311,28350987499.0,28654963929.0,28952213568.0,29209722174.0,4.71080255508423,4.29732990264893,3.96454286575317
682,Ukraine,2015,4.3110671043396,45453805.0,45286988.0,45111530.0,44921636.0,67.5,67.7,69.2,69.8,182592000000.0,190499000000.0,133503000000.0,91030959455.0,4004.804443,4187.739746,3104.643311,2124.662354,28654963929.0,28952213568.0,29209722174.0,29433544289.0,4.29732990264893,3.96454286575317,4.02869033813477
683,Ukraine,2016,4.66190910339355,45286988.0,45111530.0,44921636.0,44713708.0,67.7,69.2,69.8,75.0,190499000000.0,133503000000.0,91030959455.0,93355993629.0,4187.739746,3104.643311,2124.662354,2187.730469,28952213568.0,29209722174.0,29433544289.0,29667550244.0,3.96454286575317,4.02869033813477,4.3110671043396
684,Ukraine,2017,4.70176219940186,45111530.0,44921636.0,44713708.0,44487708.0,69.2,69.8,75.0,77.0,133503000000.0,91030959455.0,93355993629.0,112091000000.0,3104.643311,2124.662354,2187.730469,2638.326172,29209722174.0,29433544289.0,29667550244.0,29890635220.0,4.02869033813477,4.3110671043396,4.66190910339355
685,Ukraine,2018,5.26967573165894,44921636.0,44713708.0,44487708.0,44246158.0,69.8,75.0,77.0,71.0,91030959455.0,93355993629.0,112091000000.0,130891000000.0,2124.662354,2187.730469,2638.326172,3096.561768,29433544289.0,29667550244.0,29890635220.0,30122668146.0,4.3110671043396,4.66190910339355,4.70176219940186
686,Ukraine,2019,4.87480020523071,44713708.0,44487708.0,44246158.0,43993643.0,75.0,77.0,71.0,78.0,93355993629.0,112091000000.0,130891000000.0,153883000000.0,2187.730469,2638.326172,3096.561768,3661.456299,29667550244.0,29890635220.0,30122668146.0,30345247469.0,4.66190910339355,4.70176219940186,5.26967573165894
687,Ukraine,2020,5.08409976959229,44487708.0,44246158.0,43993643.0,43733759.0,77.0,71.0,78.0,71.3,112091000000.0,130891000000.0,153883000000.0,156618000000.0,2638.326172,3096.561768,3661.456299,3751.740723,29890635220.0,30122668146.0,30345247469.0,30559156342.0,4.70176219940186,5.26967573165894,4.87480020523071
688,United Kingdom,2005,6.80193090438843,,,,60287953.0,,,,79.052,,,,2544830000000.0,,,,42132.09072,,,,71321693012.0,,,
689,United Kingdom,2006,6.98646354675293,,,60287953.0,60821349.0,,,79.052,79.316,,,2544830000000.0,2717060000000.0,,,42132.09072,44654.09692,,,71321693012.0,71889264950.0,,,6.80193090438843
690,United Kingdom,2007,6.90654706954956,,60287953.0,60821349.0,61455154.0,,79.052,79.316,79.584,,2544830000000.0,2717060000000.0,3106180000000.0,,42132.09072,44654.09692,50653.25691,,71321693012.0,71889264950.0,72448501368.0,,6.80193090438843,6.98646354675293
691,United Kingdom,2008,7.02936410903931,60287953.0,60821349.0,61455154.0,62145098.0,79.052,79.316,79.584,79.85,2544830000000.0,2717060000000.0,3106180000000.0,2938880000000.0,42132.09072,44654.09692,50653.25691,47549.34863,71321693012.0,71889264950.0,72448501368.0,72992999493.0,6.80193090438843,6.98646354675293,6.90654706954956
692,United Kingdom,2009,6.86924886703491,60821349.0,61455154.0,62145098.0,62828620.0,79.316,79.584,79.85,80.11,2717060000000.0,3106180000000.0,2938880000000.0,2425800000000.0,44654.09692,50653.25691,47549.34863,38952.21103,71889264950.0,72448501368.0,72992999493.0,73486894347.0,6.98646354675293,6.90654706954956,7.02936410903931
693,United Kingdom,2010,6.880784034729,61455154.0,62145098.0,62828620.0,63459801.0,79.584,79.85,80.11,80.352,3106180000000.0,2938880000000.0,2425800000000.0,2491110000000.0,50653.25691,47549.34863,38952.21103,39688.61497,72448501368.0,72992999493.0,73486894347.0,73998525977.0,6.90654706954956,7.02936410903931,6.86924886703491
694,United Kingdom,2011,6.91805505752563,62145098.0,62828620.0,63459801.0,64021922.0,79.85,80.11,80.352,80.564,2938880000000.0,2425800000000.0,2491110000000.0,2674890000000.0,47549.34863,38952.21103,39688.61497,42284.88449,72992999493.0,73486894347.0,73998525977.0,74467979649.0,7.02936410903931,6.86924886703491,6.880784034729
695,United Kingdom,2012,6.75814771652222,62828620.0,63459801.0,64021922.0,64525300.0,80.11,80.352,80.564,80.739,2425800000000.0,2491110000000.0,2674890000000.0,2719160000000.0,38952.21103,39688.61497,42284.88449,42686.80005,73486894347.0,73998525977.0,74467979649.0,74955496204.0,6.86924886703491,6.880784034729,6.91805505752563
696,United Kingdom,2013,6.51544523239136,63459801.0,64021922.0,64525300.0,64984015.0,80.352,80.564,80.739,80.876,2491110000000.0,2674890000000.0,2719160000000.0,2803290000000.0,39688.61497,42284.88449,42686.80005,43713.81412,73998525977.0,74467979649.0,74955496204.0,75432883692.0,6.880784034729,6.91805505752563,6.75814771652222
697,United Kingdom,2014,6.82428359985352,64021922.0,64525300.0,64984015.0,65423048.0,80.564,80.739,80.876,80.978,2674890000000.0,2719160000000.0,2803290000000.0,3087170000000.0,42284.88449,42686.80005,43713.81412,47787.2413,74467979649.0,74955496204.0,75432883692.0,75871424691.0,6.91805505752563,6.75814771652222,6.51544523239136
698,United Kingdom,2015,7.10327339172363,64525300.0,64984015.0,65423048.0,65860149.0,80.739,80.876,80.978,81.052,2719160000000.0,2803290000000.0,3087170000000.0,2956570000000.0,42686.80005,43713.81412,47787.2413,45404.56777,74955496204.0,75432883692.0,75871424691.0,76293764798.0,6.75814771652222,6.51544523239136,6.82428359985352
699,United Kingdom,2016,7.2334451675415,64984015.0,65423048.0,65860149.0,66297944.0,80.876,80.978,81.052,81.111,2803290000000.0,3087170000000.0,2956570000000.0,2722850000000.0,43713.81412,47787.2413,45404.56777,41499.5557,75432883692.0,75871424691.0,76293764798.0,76693102192.0,6.51544523239136,6.82428359985352,7.10327339172363
700,United Kingdom,2017,7.157151222229,65423048.0,65860149.0,66297944.0,66727463.0,80.978,81.052,81.111,81.168,3087170000000.0,2956570000000.0,2722850000000.0,2699020000000.0,47787.2413,45404.56777,41499.5557,40857.75558,75871424691.0,76293764798.0,76693102192.0,77080667373.0,6.82428359985352,7.10327339172363,7.2334451675415
701,United Kingdom,2018,6.79817724227905,65860149.0,66297944.0,66727463.0,67141678.0,81.052,81.111,81.168,81.236,2956570000000.0,2722850000000.0,2699020000000.0,2900790000000.0,45404.56777,41499.5557,40857.75558,43646.95197,76293764798.0,76693102192.0,77080667373.0,77462557032.0,7.10327339172363,7.2334451675415,7.157151222229
702,United Kingdom,2019,7.06360006332397,66297944.0,66727463.0,67141678.0,67530161.0,81.111,81.168,81.236,81.321,2722850000000.0,2699020000000.0,2900790000000.0,2878670000000.0,41499.5557,40857.75558,43646.95197,43070.49836,76693102192.0,77080667373.0,77462557032.0,77831566725.0,7.2334451675415,7.157151222229,6.79817724227905
703,United Kingdom,2020,6.94250011444092,66727463.0,67141678.0,67530161.0,67886004.0,81.168,81.236,81.321,80.487,2699020000000.0,2900790000000.0,2878670000000.0,2756900000000.0,40857.75558,43646.95197,43070.49836,41098.07865,77080667373.0,77462557032.0,77831566725.0,78161145636.0,7.157151222229,6.79817724227905,7.06360006332397
704,United States,2005,7.51268768310547,,,,294993509.0,,,,77.685,,,,13039200000000.0,,,,44123.40707,,,,334000000000.0,,,
705,United States,2006,7.28038597106934,,,294993509.0,297758977.0,,,77.685,77.892,,,13039200000000.0,13815600000000.0,,,44123.40707,46302.00088,,,334000000000.0,340000000000.0,,,7.51268768310547
706,United States,2007,7.15803241729736,,294993509.0,297758977.0,300608425.0,,77.685,77.892,78.101,,13039200000000.0,13815600000000.0,14474200000000.0,,44123.40707,46302.00088,48050.22378,,334000000000.0,340000000000.0,347000000000.0,,7.51268768310547,7.28038597106934
707,United States,2008,7.16361618041992,294993509.0,297758977.0,300608425.0,303486022.0,77.685,77.892,78.101,78.303,13039200000000.0,13815600000000.0,14474200000000.0,14769900000000.0,44123.40707,46302.00088,48050.22378,48570.04598,334000000000.0,340000000000.0,347000000000.0,353000000000.0,7.51268768310547,7.28038597106934,7.15803241729736
708,United States,2009,7.1151385307312,297758977.0,300608425.0,303486022.0,306307565.0,77.892,78.101,78.303,78.49,13815600000000.0,14474200000000.0,14769900000000.0,14478100000000.0,46302.00088,48050.22378,48570.04598,47194.94335,340000000000.0,347000000000.0,353000000000.0,358000000000.0,7.28038597106934,7.15803241729736,7.16361618041992
709,United States,2010,7.02622699737549,300608425.0,303486022.0,306307565.0,309011469.0,78.101,78.303,78.49,78.652,14474200000000.0,14769900000000.0,14478100000000.0,15049000000000.0,48050.22378,48570.04598,47194.94335,48650.64313,347000000000.0,353000000000.0,358000000000.0,364000000000.0,7.15803241729736,7.16361618041992,7.1151385307312
710,United States,2011,7.24928522109985,303486022.0,306307565.0,309011469.0,311584051.0,78.303,78.49,78.652,78.777,14769900000000.0,14478100000000.0,15049000000000.0,15599700000000.0,48570.04598,47194.94335,48650.64313,50065.9665,353000000000.0,358000000000.0,364000000000.0,369000000000.0,7.16361618041992,7.1151385307312,7.02622699737549
711,United States,2012,7.15111446380615,306307565.0,309011469.0,311584051.0,314043885.0,78.49,78.652,78.777,78.862,14478100000000.0,15049000000000.0,15599700000000.0,16254000000000.0,47194.94335,48650.64313,50065.9665,51784.41857,358000000000.0,364000000000.0,369000000000.0,375000000000.0,7.1151385307312,7.02622699737549,7.24928522109985
712,United States,2013,6.86394691467285,309011469.0,311584051.0,314043885.0,316400539.0,78.652,78.777,78.862,78.909,15049000000000.0,15599700000000.0,16254000000000.0,16843200000000.0,48650.64313,50065.9665,51784.41857,53291.12769,364000000000.0,369000000000.0,375000000000.0,380000000000.0,7.02622699737549,7.24928522109985,7.15111446380615
713,United States,2014,6.80359983444214,311584051.0,314043885.0,316400539.0,318673422.0,78.777,78.862,78.909,78.922,15599700000000.0,16254000000000.0,16843200000000.0,17550700000000.0,50065.9665,51784.41857,53291.12769,55123.84979,369000000000.0,375000000000.0,380000000000.0,386000000000.0,7.24928522109985,7.15111446380615,6.86394691467285
714,United States,2015,6.99175930023193,314043885.0,316400539.0,318673422.0,320878312.0,78.862,78.909,78.922,78.91,16254000000000.0,16843200000000.0,17550700000000.0,18206000000000.0,51784.41857,53291.12769,55123.84979,56762.72945,375000000000.0,380000000000.0,386000000000.0,391000000000.0,7.15111446380615,6.86394691467285,6.80359983444214
715,United States,2016,6.8826847076416,316400539.0,318673422.0,320878312.0,323015992.0,78.909,78.922,78.91,78.885,16843200000000.0,17550700000000.0,18206000000000.0,18695100000000.0,53291.12769,55123.84979,56762.72945,57866.74493,380000000000.0,386000000000.0,391000000000.0,396000000000.0,6.86394691467285,6.80359983444214,6.99175930023193
716,United States,2017,6.94370126724243,318673422.0,320878312.0,323015992.0,325084758.0,78.922,78.91,78.885,78.861,17550700000000.0,18206000000000.0,18695100000000.0,19479600000000.0,55123.84979,56762.72945,57866.74493,59914.7778,386000000000.0,391000000000.0,396000000000.0,401000000000.0,6.80359983444214,6.99175930023193,6.8826847076416
717,United States,2018,7.02808809280396,320878312.0,323015992.0,325084758.0,327096263.0,78.91,78.885,78.861,78.851,18206000000000.0,18695100000000.0,19479600000000.0,20527200000000.0,56762.72945,57866.74493,59914.7778,62805.25376,391000000000.0,396000000000.0,401000000000.0,407000000000.0,6.99175930023193,6.8826847076416,6.94370126724243
718,United States,2019,6.95149993896484,323015992.0,325084758.0,327096263.0,329064917.0,78.885,78.861,78.851,78.862,18695100000000.0,19479600000000.0,20527200000000.0,21372600000000.0,57866.74493,59914.7778,62805.25376,65094.79943,396000000000.0,401000000000.0,407000000000.0,412000000000.0,6.8826847076416,6.94370126724243,7.02808809280396
719,United States,2020,6.97679996490479,325084758.0,327096263.0,329064917.0,331002647.0,78.861,78.851,78.862,78.597,19479600000000.0,20527200000000.0,21372600000000.0,20893700000000.0,59914.7778,62805.25376,65094.79943,63027.67953,401000000000.0,407000000000.0,412000000000.0,417000000000.0,6.94370126724243,7.02808809280396,6.95149993896484
720,Uruguay,2005,5.69394588470459,,,,3321799.0,,,,75.1,,,,17362857684.0,,,,5226.9441,,,,267413347.0,,,
721,Uruguay,2006,5.66386985778809,,,3321799.0,3325403.0,,,75.1,75.2,,,17362857684.0,19579457966.0,,,5226.9441,5887.845162,,,267413347.0,274010442.0,,,5.69394588470459
722,Uruguay,2007,6.29622268676758,,3321799.0,3325403.0,3331753.0,,75.1,75.2,75.4,,17362857684.0,19579457966.0,23410572634.0,,5226.9441,5887.845162,7026.503055,,267413347.0,274010442.0,279957943.0,,5.69394588470459,5.66386985778809
723,Uruguay,2008,6.06201076507568,3321799.0,3325403.0,3331753.0,3340221.0,75.1,75.2,75.4,75.4,17362857684.0,19579457966.0,23410572634.0,30366213119.0,5226.9441,5887.845162,7026.503055,9091.079039,267413347.0,274010442.0,279957943.0,288159572.0,5.69394588470459,5.66386985778809,6.29622268676758
724,Uruguay,2009,6.55404710769653,3325403.0,3331753.0,3340221.0,3349676.0,75.2,75.4,75.4,75.4,19579457966.0,23410572634.0,30366213119.0,31660911277.0,5887.845162,7026.503055,9091.079039,9451.932449,274010442.0,279957943.0,288159572.0,296106343.0,5.66386985778809,6.29622268676758,6.06201076507568
